Index,submission_date,state,population,Latitude,Longitude,tot_cases,cases_per_capita,,,,,,,,,
16755,12/22/2020,AL,"5,024,279",32.377716,-86.300568,330635,0.065807452,,,,,,,,,
16756,12/22/2020,AZ,"7,151,502",33.448143,-112.096962,467540,0.065376476,,,,,,,,,
16757,12/22/2020,GA,"10,711,908",33.749027,-84.388229,600517,0.056060694,,,,,,,,,
16758,12/22/2020,SC,"5,118,425",34.000343,-81.033211,284333,0.055550877,,,,,,,,,
16759,12/22/2020,AR,"3,011,524",34.746613,-92.288986,205048,0.068087785,,,,,,,,,
16760,12/22/2020,OK,"3,959,353",35.492207,-97.503342,292848,0.0739636,,,,,,,,,
16761,12/22/2020,NM,"2,117,522",35.68224,-105.939728,132075,0.062372433,,,,,,,,,
16762,12/22/2020,NC,"10,439,388",35.78043,-78.639099,495700,0.047483626,,,,,,,,,
16763,12/22/2020,TN,"6,910,840",36.16581,-86.784241,523702,0.075779789,,,,,,,,,
16764,12/22/2020,VA,"8,631,393",37.538857,-77.43364,319133,0.036973522,,,,,,,,,
16765,12/22/2020,KY,"4,505,836",38.186722,-84.875374,252598,0.056060185,,,,,,,,,
16766,12/22/2020,WV,"1,793,716",38.336246,-81.612328,74737,0.041666016,,,,,,,,,
16767,12/22/2020,CA,"39,538,223",38.576668,-121.493629,1925007,0.048687241,,,,,,,,,
16768,12/22/2020,MO,"6,154,913",38.579201,-92.172935,419610,0.068174806,,,,,,,,,
16769,12/22/2020,MD,"6,177,224",38.978764,-76.490936,255397,0.041344947,,,,,,,,,
16770,12/22/2020,KS,"2,937,880",39.048191,-95.677956,204600,0.069642055,,,,,,,,,
16771,12/22/2020,DE,"989,948",39.157307,-75.519722,52841,0.053377551,,,,,,,,,
16772,12/22/2020,NV,"3,104,614",39.163914,-119.766121,206974,0.066666581,,,,,,,,,
16773,12/22/2020,CO,"5,773,714",39.739227,-104.984856,328360,0.056871539,,,,,,,,,
16774,12/22/2020,IN,"6,785,528",39.768623,-86.162643,471981,0.069557004,,,,,,,,,
16775,12/22/2020,IL,"12,812,508",39.798363,-89.654961,911308,0.071126434,,,,,,,,,
16776,12/22/2020,OH,"11,799,448",39.961346,-82.999069,637032,0.053988288,,,,,,,,,
16777,12/22/2020,NJ,"9,288,994",40.220596,-74.769913,485445,0.052260234,,,,,,,,,
16778,12/22/2020,PA,"13,002,700",40.264378,-76.883598,579995,0.044605736,,,,,,,,,
16779,12/22/2020,UT,"3,271,616",40.777477,-111.888237,255085,0.077969114,,,,,,,,,
16780,12/22/2020,NE,"1,961,504",40.808075,-96.699654,158465,0.080787498,,,,,,,,,
16781,12/22/2020,WY,"576,851",41.140259,-104.820236,42379,0.073466112,,,,,,,,,
16782,12/22/2020,IA,"3,190,369",41.591087,-93.603729,269210,0.084382089,,,,,,,,,
16783,12/22/2020,CT,"3,605,944",41.764046,-72.682198,168960,0.046855969,,,,,,,,,
16784,12/22/2020,RI,"1,097,379",41.830914,-71.414963,81069,0.073875115,,,,,,,,,
16785,12/22/2020,MS,"2,961,279",32.303848,-90.182106,202693,0.068447789,,,,,,,,,
16786,12/22/2020,NY,"20,201,249",42.652843,-73.757874,479498,0.023736057,,,,,,,,,
16787,12/22/2020,MI,"10,077,331",42.733635,-84.555328,565805,0.056146315,,,,,,,,,
16788,12/22/2020,WI,"5,893,718",43.074684,-89.384445,497380,0.08439155,,,,,,,,,
16789,12/22/2020,NH,"1,377,529",43.206898,-71.537994,38008,0.027591434,,,,,,,,,
16790,12/22/2020,ID,"1,839,106",43.617775,-116.199722,132594,0.072096986,,,,,,,,,
16791,12/22/2020,VT,"643,077",44.262436,-72.580536,6217,0.009667583,,,,,,,,,
16792,12/22/2020,MA,"7,029,917",42.358162,-71.063698,331174,0.047109233,,,,,,,,,
16793,12/22/2020,ME,"1,362,359",42.358162,-69.781693,20491,0.015040823,,,,,,,,,
16794,12/22/2020,SD,"886,667",44.367031,-100.346405,95509,0.107716877,,,,,,,,,
16795,12/22/2020,OR,"4,237,256",44.938461,-123.030403,105073,0.024797416,,,,,,,,,
16796,12/22/2020,MN,"5,706,494",44.955097,-93.102211,401011,0.070272745,,,,,,,,,
16797,12/22/2020,MT,"1,084,225",46.585709,-112.018417,77947,0.071891904,,,,,,,,,
16798,12/22/2020,ND,"779,094",46.82085,-100.783318,90723,0.116446796,,,,,,,,,
16799,12/22/2020,WA,"7,705,281",47.035805,-122.905014,228029,0.029593859,,,,,,,,,
16800,12/22/2020,AK,"733,391",58.301598,-134.420212,43424,0.059209889,,,,,,,,,
16801,12/23/2020,HI,"1,455,271",21.307442,-157.857376,20184,0.013869582,,,,,,,,,
16802,12/23/2020,TX,"29,145,505",30.27467,-97.740349,1636458,0.056147869,,,,,,,,,
16803,12/23/2020,FL,"21,538,187",30.438118,-84.281296,1223523,0.056807149,,,,,,,,,
16804,12/23/2020,LA,"4,657,757",30.457069,-91.187393,293934,0.063106341,,,,,,,,,
16805,12/23/2020,AL,"5,024,279",32.377716,-86.300568,334610,0.06659861,,,,,,,,,
16806,12/23/2020,AZ,"7,151,502",33.448143,-112.096962,473601,0.06622399,,,,,,,,,
16807,12/23/2020,GA,"10,711,908",33.749027,-84.388229,608290,0.056786335,,,,,,,,,
16808,12/23/2020,SC,"5,118,425",34.000343,-81.033211,288648,0.05639391,,,,,,,,,
16809,12/23/2020,AR,"3,011,524",34.746613,-92.288986,207941,0.069048429,,,,,,,,,
16810,12/23/2020,OK,"3,959,353",35.492207,-97.503342,296452,0.074873849,,,,,,,,,
16811,12/23/2020,NM,"2,117,522",35.68224,-105.939728,133242,0.062923549,,,,,,,,,
16812,12/23/2020,NC,"10,439,388",35.78043,-78.639099,502627,0.048147171,,,,,,,,,
16813,12/23/2020,TN,"6,910,840",36.16581,-86.784241,530601,0.076778076,,,,,,,,,
16814,12/23/2020,VA,"8,631,393",37.538857,-77.43364,323915,0.037527546,,,,,,,,,
16815,12/23/2020,KY,"4,505,836",38.186722,-84.875374,255473,0.056698246,,,,,,,,,
16816,12/23/2020,WV,"1,793,716",38.336246,-81.612328,75936,0.042334461,,,,,,,,,
16817,12/23/2020,CA,"39,538,223",38.576668,-121.493629,1964076,0.049675374,,,,,,,,,
16818,12/23/2020,MO,"6,154,913",38.579201,-92.172935,423296,0.068773677,,,,,,,,,
16819,12/23/2020,MD,"6,177,224",38.978764,-76.490936,257862,0.041743994,,,,,,,,,
16820,12/23/2020,KS,"2,937,880",39.048191,-95.677956,209689,0.071374256,,,,,,,,,
16821,12/23/2020,DE,"989,948",39.157307,-75.519722,53647,0.054191735,,,,,,,,,
16822,12/23/2020,NV,"3,104,614",39.163914,-119.766121,209962,0.067629019,,,,,,,,,
16823,12/23/2020,CO,"5,773,714",39.739227,-104.984856,330943,0.057318911,,,,,,,,,
16824,12/23/2020,IN,"6,785,528",39.768623,-86.162643,476655,0.070245823,,,,,,,,,
16825,12/23/2020,IL,"12,812,508",39.798363,-89.654961,918070,0.071654199,,,,,,,,,
16826,12/23/2020,OH,"11,799,448",39.961346,-82.999069,644822,0.054648489,,,,,,,,,
16827,12/23/2020,NJ,"9,288,994",40.220596,-74.769913,490882,0.05284555,,,,,,,,,
16828,12/23/2020,PA,"13,002,700",40.264378,-76.883598,589844,0.045363194,,,,,,,,,
16829,12/23/2020,UT,"3,271,616",40.777477,-111.888237,257697,0.078767496,,,,,,,,,
16830,12/23/2020,NE,"1,961,504",40.808075,-96.699654,159787,0.08146147,,,,,,,,,
16831,12/23/2020,WY,"576,851",41.140259,-104.820236,42664,0.073960173,,,,,,,,,
16832,12/23/2020,IA,"3,190,369",41.591087,-93.603729,271308,0.085039693,,,,,,,,,
16833,12/23/2020,CT,"3,605,944",41.764046,-72.682198,170705,0.047339892,,,,,,,,,
16834,12/23/2020,RI,"1,097,379",41.830914,-71.414963,81986,0.074710743,,,,,,,,,
16835,12/23/2020,MS,"2,961,279",32.303848,-90.182106,205159,0.069280537,,,,,,,,,
16836,12/23/2020,NY,"20,201,249",42.652843,-73.757874,487062,0.024110489,,,,,,,,,
16837,12/23/2020,MI,"10,077,331",42.733635,-84.555328,568634,0.056427044,,,,,,,,,
16838,12/23/2020,WI,"5,893,718",43.074684,-89.384445,500443,0.084911256,,,,,,,,,
16839,12/23/2020,NH,"1,377,529",43.206898,-71.537994,38512,0.027957306,,,,,,,,,
16840,12/23/2020,ID,"1,839,106",43.617775,-116.199722,133985,0.072853332,,,,,,,,,
16841,12/23/2020,VT,"643,077",44.262436,-72.580536,6280,0.009765549,,,,,,,,,
16842,12/23/2020,ME,"1,362,359",42.358162,-69.781693,21226,0.015580328,,,,,,,,,
16843,12/23/2020,MA,"7,029,917",42.358162,-71.063698,335988,0.047794021,,,,,,,,,
16844,12/23/2020,SD,"886,667",44.367031,-100.346405,96040,0.108315749,,,,,,,,,
16845,12/23/2020,OR,"4,237,256",44.938461,-123.030403,105970,0.02500911,,,,,,,,,
16846,12/23/2020,MN,"5,706,494",44.955097,-93.102211,402519,0.070537006,,,,,,,,,
16847,12/23/2020,MT,"1,084,225",46.585709,-112.018417,78522,0.072422237,,,,,,,,,
16848,12/23/2020,ND,"779,094",46.82085,-100.783318,90948,0.116735593,,,,,,,,,
16849,12/23/2020,WA,"7,705,281",47.035805,-122.905014,230290,0.029887294,,,,,,,,,
16850,12/23/2020,AK,"733,391",58.301598,-134.420212,43786,0.059703487,,,,,,,,,
16851,12/24/2020,HI,"1,455,271",21.307442,-157.857376,20309,0.013955476,,,,,,,,,
16852,12/24/2020,TX,"29,145,505",30.27467,-97.740349,1653522,0.056733345,,,,,,,,,
16853,12/24/2020,FL,"21,538,187",30.438118,-84.281296,1234135,0.057299855,,,,,,,,,
16854,12/24/2020,LA,"4,657,757",30.457069,-91.187393,296499,0.063657035,,,,,,,,,
16855,12/24/2020,AL,"5,024,279",32.377716,-86.300568,338148,0.067302791,,,,,,,,,
16856,12/24/2020,AZ,"7,151,502",33.448143,-112.096962,474328,0.066325647,,,,,,,,,
16857,12/24/2020,GA,"10,711,908",33.749027,-84.388229,618576,0.057746575,,,,,,,,,
16858,12/24/2020,SC,"5,118,425",34.000343,-81.033211,291817,0.057013046,,,,,,,,,
16859,12/24/2020,AR,"3,011,524",34.746613,-92.288986,211145,0.070112342,,,,,,,,,
16860,12/24/2020,OK,"3,959,353",35.492207,-97.503342,300273,0.075838906,,,,,,,,,
16861,12/24/2020,NM,"2,117,522",35.68224,-105.939728,135166,0.063832159,,,,,,,,,
16862,12/24/2020,NC,"10,439,388",35.78043,-78.639099,509637,0.048818666,,,,,,,,,
16863,12/24/2020,TN,"6,910,840",36.16581,-86.784241,536682,0.077657998,,,,,,,,,
16864,12/24/2020,VA,"8,631,393",37.538857,-77.43364,327993,0.038000008,,,,,,,,,
16865,12/24/2020,KY,"4,505,836",38.186722,-84.875374,258202,0.057303905,,,,,,,,,
16866,12/24/2020,WV,"1,793,716",38.336246,-81.612328,77239,0.043060886,,,,,,,,,
16867,12/24/2020,CA,"39,538,223",38.576668,-121.493629,1998115,0.050536287,,,,,,,,,
16868,12/24/2020,MO,"6,154,913",38.579201,-92.172935,425547,0.069139401,,,,,,,,,
16869,12/24/2020,MD,"6,177,224",38.978764,-76.490936,260728,0.042207956,,,,,,,,,
16870,12/24/2020,KS,"2,937,880",39.048191,-95.677956,209689,0.071374256,,,,,,,,,
16871,12/24/2020,DE,"989,948",39.157307,-75.519722,54295,0.054846315,,,,,,,,,
16872,12/24/2020,NV,"3,104,614",39.163914,-119.766121,212211,0.068353425,,,,,,,,,
16873,12/24/2020,CO,"5,773,714",39.739227,-104.984856,333502,0.057762127,,,,,,,,,
16874,12/24/2020,IN,"6,785,528",39.768623,-86.162643,482863,0.071160711,,,,,,,,,
16875,12/24/2020,IL,"12,812,508",39.798363,-89.654961,925107,0.072203428,,,,,,,,,
16876,12/24/2020,OH,"11,799,448",39.961346,-82.999069,653650,0.055396659,,,,,,,,,
16877,12/24/2020,NJ,"9,288,994",40.220596,-74.769913,496140,0.053411597,,,,,,,,,
16878,12/24/2020,PA,"13,002,700",40.264378,-76.883598,598585,0.046035439,,,,,,,,,
16879,12/24/2020,UT,"3,271,616",40.777477,-111.888237,260589,0.079651463,,,,,,,,,
16880,12/24/2020,NE,"1,961,504",40.808075,-96.699654,160496,0.081822928,,,,,,,,,
16881,12/24/2020,WY,"576,851",41.140259,-104.820236,42664,0.073960173,,,,,,,,,
16882,12/24/2020,IA,"3,190,369",41.591087,-93.603729,272839,0.085519575,,,,,,,,,
16883,12/24/2020,CT,"3,605,944",41.764046,-72.682198,172743,0.04790507,,,,,,,,,
16884,12/24/2020,RI,"1,097,379",41.830914,-71.414963,82931,0.075571885,,,,,,,,,
16885,12/24/2020,MS,"2,961,279",32.303848,-90.182106,206712,0.069804973,,,,,,,,,
16886,12/24/2020,NY,"20,201,249",42.652843,-73.757874,494968,0.024501851,,,,,,,,,
16887,12/24/2020,MI,"10,077,331",42.733635,-84.555328,570566,0.056618761,,,,,,,,,
16888,12/24/2020,WI,"5,893,718",43.074684,-89.384445,503706,0.085464897,,,,,,,,,
16889,12/24/2020,NH,"1,377,529",43.206898,-71.537994,38902,0.028240422,,,,,,,,,
16890,12/24/2020,ID,"1,839,106",43.617775,-116.199722,135233,0.073531923,,,,,,,,,
16891,12/24/2020,VT,"643,077",44.262436,-72.580536,6376,0.009914831,,,,,,,,,
16892,12/24/2020,MA,"7,029,917",42.358162,-71.063698,341925,0.048638554,,,,,,,,,
16893,12/24/2020,ME,"1,362,359",42.358162,-69.781693,21226,0.015580328,,,,,,,,,
16894,12/24/2020,SD,"886,667",44.367031,-100.346405,96546,0.108886425,,,,,,,,,
16895,12/24/2020,OR,"4,237,256",44.938461,-123.030403,106821,0.025209947,,,,,,,,,
16896,12/24/2020,MN,"5,706,494",44.955097,-93.102211,404403,0.070867156,,,,,,,,,
16897,12/24/2020,MT,"1,084,225",46.585709,-112.018417,78929,0.07279762,,,,,,,,,
16898,12/24/2020,ND,"779,094",46.82085,-100.783318,91222,0.117087283,,,,,,,,,
16899,12/24/2020,WA,"7,705,281",47.035805,-122.905014,233184,0.030262881,,,,,,,,,
16900,12/24/2020,AK,"733,391",58.301598,-134.420212,44057,0.060073003,,,,,,,,,
16901,12/25/2020,HI,"1,455,271",21.307442,-157.857376,20428,0.014037248,,,,,,,,,
16902,12/25/2020,TX,"29,145,505",30.27467,-97.740349,1657857,0.056882082,,,,,,,,,
16903,12/25/2020,FL,"21,538,187",30.438118,-84.281296,1240051,0.05757453,,,,,,,,,
16904,12/25/2020,LA,"4,657,757",30.457069,-91.187393,296499,0.063657035,,,,,,,,,
16905,12/25/2020,AL,"5,024,279",32.377716,-86.300568,339212,0.067514563,,,,,,,,,
16906,12/25/2020,AZ,"7,151,502",33.448143,-112.096962,487269,0.068135197,,,,,,,,,
16907,12/25/2020,GA,"10,711,908",33.749027,-84.388229,624630,0.058311741,,,,,,,,,
16908,12/25/2020,SC,"5,118,425",34.000343,-81.033211,296390,0.057906485,,,,,,,,,
16909,12/25/2020,AR,"3,011,524",34.746613,-92.288986,213267,0.070816968,,,,,,,,,
16910,12/25/2020,OK,"3,959,353",35.492207,-97.503342,302990,0.076525129,,,,,,,,,
16911,12/25/2020,NM,"2,117,522",35.68224,-105.939728,136622,0.064519755,,,,,,,,,
16912,12/25/2020,NC,"10,439,388",35.78043,-78.639099,515106,0.049342548,,,,,,,,,
16913,12/25/2020,TN,"6,910,840",36.16581,-86.784241,543321,0.078618663,,,,,,,,,
16914,12/25/2020,VA,"8,631,393",37.538857,-77.43364,329577,0.038183524,,,,,,,,,
16915,12/25/2020,KY,"4,505,836",38.186722,-84.875374,260035,0.057710711,,,,,,,,,
16916,12/25/2020,WV,"1,793,716",38.336246,-81.612328,78836,0.043951216,,,,,,,,,
16917,12/25/2020,CA,"39,538,223",38.576668,-121.493629,2042290,0.051653561,,,,,,,,,
16918,12/25/2020,MO,"6,154,913",38.579201,-92.172935,426100,0.069229248,,,,,,,,,
16919,12/25/2020,MD,"6,177,224",38.978764,-76.490936,263160,0.042601661,,,,,,,,,
16920,12/25/2020,KS,"2,937,880",39.048191,-95.677956,209689,0.071374256,,,,,,,,,
16921,12/25/2020,DE,"989,948",39.157307,-75.519722,55126,0.055685753,,,,,,,,,
16922,12/25/2020,NV,"3,104,614",39.163914,-119.766121,214064,0.068950279,,,,,,,,,
16923,12/25/2020,CO,"5,773,714",39.739227,-104.984856,336289,0.058244832,,,,,,,,,
16924,12/25/2020,IN,"6,785,528",39.768623,-86.162643,488321,0.07196507,,,,,,,,,
16925,12/25/2020,IL,"12,812,508",39.798363,-89.654961,930849,0.072651584,,,,,,,,,
16926,12/25/2020,OH,"11,799,448",39.961346,-82.999069,653650,0.055396659,,,,,,,,,
16927,12/25/2020,NJ,"9,288,994",40.220596,-74.769913,501543,0.053993253,,,,,,,,,
16928,12/25/2020,PA,"13,002,700",40.264378,-76.883598,605626,0.046576942,,,,,,,,,
16929,12/25/2020,UT,"3,271,616",40.777477,-111.888237,260589,0.079651463,,,,,,,,,
16930,12/25/2020,NE,"1,961,504",40.808075,-96.699654,161178,0.08217062,,,,,,,,,
16931,12/25/2020,WY,"576,851",41.140259,-104.820236,42664,0.073960173,,,,,,,,,
16932,12/25/2020,IA,"3,190,369",41.591087,-93.603729,274013,0.085887557,,,,,,,,,
16933,12/25/2020,CT,"3,605,944",41.764046,-72.682198,172743,0.04790507,,,,,,,,,
16934,12/25/2020,RI,"1,097,379",41.830914,-71.414963,83820,0.076381997,,,,,,,,,
16935,12/25/2020,MS,"2,961,279",32.303848,-90.182106,207703,0.070139625,,,,,,,,,
16936,12/25/2020,NY,"20,201,249",42.652843,-73.757874,503243,0.024911479,,,,,,,,,
16937,12/25/2020,MI,"10,077,331",42.733635,-84.555328,571919,0.056753023,,,,,,,,,
16938,12/25/2020,WI,"5,893,718",43.074684,-89.384445,505345,0.085742989,,,,,,,,,
16939,12/25/2020,NH,"1,377,529",43.206898,-71.537994,38902,0.028240422,,,,,,,,,
16940,12/25/2020,ID,"1,839,106",43.617775,-116.199722,135233,0.073531923,,,,,,,,,
16941,12/25/2020,VT,"643,077",44.262436,-72.580536,6470,0.010061004,,,,,,,,,
16942,12/25/2020,MA,"7,029,917",42.358162,-71.063698,341925,0.048638554,,,,,,,,,
16943,12/25/2020,ME,"1,362,359",42.358162,-69.781693,21547,0.015815949,,,,,,,,,
16944,12/25/2020,SD,"886,667",44.367031,-100.346405,96546,0.108886425,,,,,,,,,
16945,12/25/2020,OR,"4,237,256",44.938461,-123.030403,107718,0.025421641,,,,,,,,,
16946,12/25/2020,MN,"5,706,494",44.955097,-93.102211,404403,0.070867156,,,,,,,,,
16947,12/25/2020,MT,"1,084,225",46.585709,-112.018417,78929,0.07279762,,,,,,,,,
16948,12/25/2020,ND,"779,094",46.82085,-100.783318,91355,0.117257995,,,,,,,,,
16949,12/25/2020,WA,"7,705,281",47.035805,-122.905014,235667,0.030585127,,,,,,,,,
16950,12/25/2020,AK,"733,391",58.301598,-134.420212,44206,0.060276169,,,,,,,,,
16951,12/26/2020,HI,"1,455,271",21.307442,-157.857376,20537,0.014112148,,,,,,,,,
16952,12/26/2020,TX,"29,145,505",30.27467,-97.740349,1660551,0.056974515,,,,,,,,,
16953,12/26/2020,FL,"21,538,187",30.438118,-84.281296,1247093,0.057901484,,,,,,,,,
16954,12/26/2020,LA,"4,657,757",30.457069,-91.187393,296499,0.063657035,,,,,,,,,
16955,12/26/2020,AL,"5,024,279",32.377716,-86.300568,341534,0.067976719,,,,,,,,,
16956,12/26/2020,AZ,"7,151,502",33.448143,-112.096962,493378,0.068989423,,,,,,,,,
16957,12/26/2020,GA,"10,711,908",33.749027,-84.388229,628788,0.058699907,,,,,,,,,
16958,12/26/2020,SC,"5,118,425",34.000343,-81.033211,299689,0.058551019,,,,,,,,,
16959,12/26/2020,AR,"3,011,524",34.746613,-92.288986,213969,0.071050073,,,,,,,,,
16960,12/26/2020,OK,"3,959,353",35.492207,-97.503342,304507,0.076908273,,,,,,,,,
16961,12/26/2020,NM,"2,117,522",35.68224,-105.939728,137226,0.064804994,,,,,,,,,
16962,12/26/2020,NC,"10,439,388",35.78043,-78.639099,519153,0.049730214,,,,,,,,,
16963,12/26/2020,TN,"6,910,840",36.16581,-86.784241,549938,0.079576144,,,,,,,,,
16964,12/26/2020,VA,"8,631,393",37.538857,-77.43364,333576,0.038646833,,,,,,,,,
16965,12/26/2020,KY,"4,505,836",38.186722,-84.875374,260786,0.057877384,,,,,,,,,
16966,12/26/2020,WV,"1,793,716",38.336246,-81.612328,80177,0.044698826,,,,,,,,,
16967,12/26/2020,CA,"39,538,223",38.576668,-121.493629,2072665,0.052421805,,,,,,,,,
16968,12/26/2020,MO,"6,154,913",38.579201,-92.172935,428681,0.069648588,,,,,,,,,
16969,12/26/2020,MD,"6,177,224",38.978764,-76.490936,265440,0.042970758,,,,,,,,,
16970,12/26/2020,KS,"2,937,880",39.048191,-95.677956,209689,0.071374256,,,,,,,,,
16971,12/26/2020,DE,"989,948",39.157307,-75.519722,55719,0.056284775,,,,,,,,,
16972,12/26/2020,NV,"3,104,614",39.163914,-119.766121,215653,0.069462097,,,,,,,,,
16973,12/26/2020,CO,"5,773,714",39.739227,-104.984856,337585,0.058469297,,,,,,,,,
16974,12/26/2020,IN,"6,785,528",39.768623,-86.162643,492174,0.072532896,,,,,,,,,
16975,12/26/2020,IL,"12,812,508",39.798363,-89.654961,934142,0.072908598,,,,,,,,,
16976,12/26/2020,OH,"11,799,448",39.961346,-82.999069,664668,0.056330432,,,,,,,,,
16977,12/26/2020,NJ,"9,288,994",40.220596,-74.769913,506145,0.054488678,,,,,,,,,
16978,12/26/2020,PA,"13,002,700",40.264378,-76.883598,612913,0.047137364,,,,,,,,,
16979,12/26/2020,UT,"3,271,616",40.777477,-111.888237,264078,0.080717908,,,,,,,,,
16980,12/26/2020,NE,"1,961,504",40.808075,-96.699654,161351,0.082258818,,,,,,,,,
16981,12/26/2020,WY,"576,851",41.140259,-104.820236,43146,0.074795744,,,,,,,,,
16982,12/26/2020,IA,"3,190,369",41.591087,-93.603729,274406,0.08601074,,,,,,,,,
16983,12/26/2020,CT,"3,605,944",41.764046,-72.682198,172743,0.04790507,,,,,,,,,
16984,12/26/2020,RI,"1,097,379",41.830914,-71.414963,84070,0.076609813,,,,,,,,,
16985,12/26/2020,MS,"2,961,279",32.303848,-90.182106,209522,0.070753887,,,,,,,,,
16986,12/26/2020,NY,"20,201,249",42.652843,-73.757874,510100,0.025250914,,,,,,,,,
16987,12/26/2020,MI,"10,077,331",42.733635,-84.555328,574465,0.057005669,,,,,,,,,
16988,12/26/2020,WI,"5,893,718",43.074684,-89.384445,506022,0.085857857,,,,,,,,,
16989,12/26/2020,NH,"1,377,529",43.206898,-71.537994,39933,0.028988863,,,,,,,,,
16990,12/26/2020,ID,"1,839,106",43.617775,-116.199722,135787,0.073833156,,,,,,,,,
16991,12/26/2020,VT,"643,077",44.262436,-72.580536,6547,0.01018074,,,,,,,,,
16992,12/26/2020,ME,"1,362,359",42.358162,-69.781693,21881,0.016061112,,,,,,,,,
16993,12/26/2020,MA,"7,029,917",42.358162,-71.063698,349602,0.049730601,,,,,,,,,
16994,12/26/2020,SD,"886,667",44.367031,-100.346405,96963,0.109356726,,,,,,,,,
16995,12/26/2020,OR,"4,237,256",44.938461,-123.030403,108326,0.02556513,,,,,,,,,
16996,12/26/2020,MN,"5,706,494",44.955097,-93.102211,406545,0.071242518,,,,,,,,,
16997,12/26/2020,MT,"1,084,225",46.585709,-112.018417,79433,0.073262469,,,,,,,,,
16998,12/26/2020,ND,"779,094",46.82085,-100.783318,91465,0.117399184,,,,,,,,,
16999,12/26/2020,WA,"7,705,281",47.035805,-122.905014,236673,0.030715687,,,,,,,,,
17000,12/26/2020,AK,"733,391",58.301598,-134.420212,44394,0.060532513,,,,,,,,,
17001,12/27/2020,HI,"1,455,271",21.307442,-157.857376,20631,0.014176741,,,,,,,,,
17002,12/27/2020,TX,"29,145,505",30.27467,-97.740349,1668597,0.057250578,,,,,,,,,
17003,12/27/2020,FL,"21,538,187",30.438118,-84.281296,1255101,0.058273289,,,,,,,,,
17004,12/27/2020,LA,"4,657,757",30.457069,-91.187393,299722,0.064348999,,,,,,,,,
17005,12/27/2020,AL,"5,024,279",32.377716,-86.300568,343790,0.068425738,,,,,,,,,
17006,12/27/2020,AZ,"7,151,502",33.448143,-112.096962,494677,0.069171064,,,,,,,,,
17007,12/27/2020,GA,"10,711,908",33.749027,-84.388229,632299,0.059027673,,,,,,,,,
17008,12/27/2020,SC,"5,118,425",34.000343,-81.033211,304600,0.059510494,,,,,,,,,
17009,12/27/2020,AR,"3,011,524",34.746613,-92.288986,214877,0.071351581,,,,,,,,,
17010,12/27/2020,OK,"3,959,353",35.492207,-97.503342,307560,0.077679358,,,,,,,,,
17011,12/27/2020,NM,"2,117,522",35.68224,-105.939728,137968,0.065155403,,,,,,,,,
17012,12/27/2020,NC,"10,439,388",35.78043,-78.639099,521958,0.049998908,,,,,,,,,
17013,12/27/2020,TN,"6,910,840",36.16581,-86.784241,554822,0.08028286,,,,,,,,,
17014,12/27/2020,VA,"8,631,393",37.538857,-77.43364,336175,0.038947943,,,,,,,,,
17015,12/27/2020,KY,"4,505,836",38.186722,-84.875374,262341,0.058222492,,,,,,,,,
17016,12/27/2020,WV,"1,793,716",38.336246,-81.612328,80710,0.044995975,,,,,,,,,
17017,12/27/2020,CA,"39,538,223",38.576668,-121.493629,2122806,0.05368997,,,,,,,,,
17018,12/27/2020,MO,"6,154,913",38.579201,-92.172935,430715,0.069979056,,,,,,,,,
17019,12/27/2020,MD,"6,177,224",38.978764,-76.490936,267198,0.043255352,,,,,,,,,
17020,12/27/2020,KS,"2,937,880",39.048191,-95.677956,209689,0.071374256,,,,,,,,,
17021,12/27/2020,DE,"989,948",39.157307,-75.519722,56197,0.056767628,,,,,,,,,
17022,12/27/2020,NV,"3,104,614",39.163914,-119.766121,217509,0.070059917,,,,,,,,,
17023,12/27/2020,CO,"5,773,714",39.739227,-104.984856,339015,0.058716971,,,,,,,,,
17024,12/27/2020,IN,"6,785,528",39.768623,-86.162643,494006,0.072802883,,,,,,,,,
17025,12/27/2020,IL,"12,812,508",39.798363,-89.654961,937909,0.073202608,,,,,,,,,
17026,12/27/2020,OH,"11,799,448",39.961346,-82.999069,670525,0.056826811,,,,,,,,,
17027,12/27/2020,NJ,"9,288,994",40.220596,-74.769913,509099,0.054806688,,,,,,,,,
17028,12/27/2020,PA,"13,002,700",40.264378,-76.883598,617985,0.047527437,,,,,,,,,
17029,12/27/2020,UT,"3,271,616",40.777477,-111.888237,264874,0.080961213,,,,,,,,,
17030,12/27/2020,NE,"1,961,504",40.808075,-96.699654,161962,0.082570313,,,,,,,,,
17031,12/27/2020,WY,"576,851",41.140259,-104.820236,43200,0.074889356,,,,,,,,,
17032,12/27/2020,IA,"3,190,369",41.591087,-93.603729,274982,0.086191284,,,,,,,,,
17033,12/27/2020,CT,"3,605,944",41.764046,-72.682198,172743,0.04790507,,,,,,,,,
17034,12/27/2020,RI,"1,097,379",41.830914,-71.414963,84866,0.077335178,,,,,,,,,
17035,12/27/2020,MS,"2,961,279",32.303848,-90.182106,211354,0.071372539,,,,,,,,,
17036,12/27/2020,NY,"20,201,249",42.652843,-73.757874,514881,0.025487582,,,,,,,,,
17037,12/27/2020,MI,"10,077,331",42.733635,-84.555328,576755,0.057232912,,,,,,,,,
17038,12/27/2020,WI,"5,893,718",43.074684,-89.384445,508580,0.086291879,,,,,,,,,
17039,12/27/2020,NH,"1,377,529",43.206898,-71.537994,40809,0.029624785,,,,,,,,,
